Data_Masked_Index,Apokasc2 Real Age,APOKASC2 Predicted Age,TESS Real Age,TESS Predicted Age,Age Difference (APOKASC2 - TESS)
2M00011094+5546308,2.7542287033381663,6.014501665493099,3.266761501199881,4.116054260134982,1.8984474053581168
2M00011127+1400108,3.899419866765436,4.74890728449923,4.432666379524235,4.7813054635781365,-0.032398179078906075
2M00011143+6240187,8.570378452303691,2.0990546719258125,6.03319173250933,8.401754891024854,-6.302700219099042
2M00011162+7426329,14.15793779957081,9.303936528380245,3.620693467530793,8.749391479834234,0.5545450485460108
2M00011207+5704332,1.5885467485977791,4.9063901595532755,4.376151604425464,7.789771306764479,-2.883381147211203
2M00011207+5704332,13.42764961137864,9.01436801787788,6.246224337580633,8.901186786786464,0.11318123109141531
2M00011277+6112537,5.176068319505676,7.641433731459227,5.679649721106123,7.639356759636971,0.0020769718222553024
2M00011291+6121488,7.655966069112562,3.2948587330411474,6.306508648058691,6.818392277362985,-3.523533544321838
2M00011333+5547232,2.338837238659356,7.343431556332864,5.781980412628568,8.18291763399525,-0.8394860776623867
2M00011342+1533080,8.375292821268825,5.55505097378928,2.993388532465831,9.043331267673711,-3.488280293884431
2M00011364+6452306,4.6881338214526505,5.814123336088942,4.022687804742122,5.196680969971832,0.6174423661171096
2M00011390+6228585,6.501296903430909,6.960689772059357,4.515211649373578,5.818349306409299,1.142340465650058
2M00011399+8408446,5.861381645140285,7.77103601544816,3.733202179121651,5.843440136659343,1.927595878788817
2M00011435+1428385,4.168693834703355,6.800766909008376,6.522231279824655,8.752158269559349,-1.9513913605509723
2M00011442+0039575,1.4655478409559115,7.496294107345031,2.0348019457858273,9.095717137321474,-1.5994230299764425
2M00011470+5512504,9.462371613657929,5.593372640496241,4.871371090362347,6.824152470066891,-1.2307798295706496
2M00011486+6958352,0.3872576449216173,7.562561410310781,13.8,5.481817096409778,2.080744313901003
2M00011512+5733245,6.745280276979223,5.934181427756963,5.2599873029995265,5.316657536325782,0.6175238914311807
2M00011552+6156526,6.367955209079156,2.627449567167659,7.6991796480169,5.421215837556798,-2.7937662703891393
2M00011567+6151042,4.539416166502032,7.628873663207122,3.984372841307575,2.7780999662556964,4.850773696951425
2M00011569+6314329,5.128613839913648,3.490982948132052,5.041967762711265,9.747082679521572,-6.25609973138952
2M00011644+7408211,4.8640720569146145,1.9200098439907427,8.308702323060766,3.7684891467268353,-1.8484793027360926
2M00011648+5632177,5.9292532458,7.471481216836968,8.461617636443508,6.29296178081771,1.1785194360192577
2M00011664+1523337,6.081350012787176,1.589504902877895,5.92846618808297,9.086701355374348,-7.497196452496453
2M00011664+1523337,9.120108393559097,6.0853596784288095,3.089255445661837,10.211497557514559,-4.126137879085749
2M00011666+5553234,9.571940712948441,2.967534660545891,5.031997174277241,9.405144360027013,-6.437609699481122
2M00011675+7055096,7.88860117618554,1.6958255025237245,3.8086248993463663,2.9497239329045866,-1.253898430380862
2M00011687+1603564,4.073802778041126,3.7614276428708333,2.3005161837672383,6.378813948469115,-2.6173863055982816
2M00011715+7405522,7.709034690644301,3.7791820722195784,2.777215527933385,8.273454898914517,-4.494272826694939
2M00011833+6200410,7.261059574351551,3.2489553351005354,5.645423804215531,6.478191765319583,-3.2292364302190473
2M00011850+7441400,3.5727283815192887,2.234285480458608,4.677807827102023,8.841081573805631,-6.606796093347024
2M00011871+0011076,13.396766874259344,9.752020704694784,6.413312968,5.528333748663275,4.223686956031509
2M00011908+6507493,2.312064790175594,8.288640812057698,2.433596644110259,3.8144494766177472,4.474191335439951
2M00011914+1600302,1.3677288255958495,8.912308407240568,2.613901171499891,7.082002779739534,1.8303056275010334
2M00011962+1402401,9.183325964835811,6.222334279857118,4.198812548405083,5.751267830764425,0.47106644909269324
2M00011970+7011184,1.1297959146727976,7.882612848448029,3.2668855945323028,4.782579504370606,3.1000333440774233
2M00011991-7323288,8.851156098308357,5.622822777372994,6.550881402907258,6.589616975144551,-0.9667941977715575
2M00011993+6106531,4.63446919736288,6.960065232435521,1.930618438452226,6.555668465217389,0.4043967672181319
2M00011994+0053361,1.3520725631942765,5.576421228436908,4.556174776447689,5.9492882889098295,-0.3728670604729212
2M00012004+7447268,12.971792709839573,2.48481762035764,11.872586193881212,4.333741981909746,-1.8489243615521063
2M00012097+7447543,8.59013521505396,5.422970626568088,7.227918741782252,4.280207565146331,1.142763061421757
2M00012115+1532083,3.5727283815192887,8.498241809573376,3.4304164216818647,7.615310721887887,0.8829310876854883
2M00012130+7041537,2.454708915685031,4.523603954171892,2.069456701830395,7.049937004344367,-2.5263330501724752
2M00012134+0106579,6.77641507610675,7.738297130120402,1.3428748281064329,6.766243561120232,0.9720535690001695
2M00012151+5634379,16.634126503701697,2.8903437312128464,7.460698757083817,6.676228033691988,-3.7858843024791415
2M00012189+7328530,9.057326008981997,4.905835953350244,11.838257560110817,8.533170815373238,-3.6273348620229937
2M00012190+6224533,5.874893525297769,2.675641180986628,5.48380256495442,2.983408280288946,-0.30776709930231805
2M00012200+7357187,7.211074791828998,8.62032264811792,6.885433691927503,7.199853529321354,1.4204691187965661
2M00012224+1530157,8.974287945007482,4.081100443945704,2.6273775442753364,7.03612413602146,-2.9550236920757555
2M00012252+1558339,9.506047936562819,5.43677660113159,8.567521194455841,3.834556462185563,1.602220138946027
2M00012412+6427175,2.9376496519615305,3.0739834996995783,4.913295541306473,5.585334228316856,-2.5113507286172774
2M00012434+6134249,2.831391995799379,5.942863639055984,5.626344028052944,5.0921598886502135,0.8507037504057706
2M00012439+6252280,5.9156163417547365,11.383995095227618,7.080345484535097,5.632950679486086,5.751044415741532
2M00012439+6252280,7.16143410212902,5.7317253539141495,2.672079747750653,4.901488551022282,0.8302368028918679
2M00012497+6229535,4.897788193684462,5.8451773922536665,9.138519654678468,3.097286380957121,2.7478910112965456
2M00012502+5905339,7.655966069112562,9.080458165234836,7.552512414091693,4.790208597657881,4.2902495675769545
2M00012523+0012037,3.5727283815192887,3.0521698272072535,3.4787786018708085,8.616038802678268,-5.563868975471015
2M00012531+6224118,4.4157044735331255,6.800183617556139,10.143378631971908,8.811268755758057,-2.011085138201918
2M00012542+1347036,4.1020410298660686,10.493978008394018,6.538790536532118,11.843221020533607,-1.3492430121395884
2M00012551+5654020,8.472274141405963,4.926119477323034,6.0307462,6.949685672452113,-2.023566195129079
2M00012574+5556289,4.5081670454146,2.8450886699181472,4.857855216151732,6.4421694806175,-3.597080810699353
2M00012599+7010526,4.7752927365769064,4.358921422294206,6.862139201075556,4.393622228535549,-0.034700806241342974
2M00012635+5619207,1.9453600816226633,3.6416487695951796,4.229945587520614,7.5406838154069495,-3.89903504581177
2M00012667+6217008,4.9888448746001215,3.5616513781252177,6.718279939285496,3.920183004722479,-0.35853162659726134
2M00012694+1639052,5.727960309858292,4.471207670963319,13.8,3.2130870711045216,1.2581205998587977
2M00012697+5609544,7.852356346100718,3.6747454034881577,0.7681271227302958,6.785128877272518,-3.1103834737843603
2M00012711+5640299,7.112135136533288,4.797468545394458,3.0929990808021435,4.6579626363919635,0.13950590900249438
2M00012717+0128193,9.682778562612496,9.118446673632723,5.996472754078,3.7966669237987576,5.321779749833966
2M00012719+5541081,1.7947336268325267,7.1681744210783425,2.9302677623446773,8.858504443960356,-1.690330022882014
2M00012723+8520108,5.000345349769783,5.647631966122067,3.992489312710028,4.037040015661361,1.610591950460706
2M00012742+6434029,9.225714271547629,1.9498407332207224,1.838608731942986,3.9636015112433065,-2.013760778022584
2M00012747+6138291,6.471426157485831,7.066920736255364,3.964026120930416,6.078916340088222,0.9880043961671419
2M00012806+7114563,2.4434305526939712,5.85071310841143,7.635098429619632,4.370952339294981,1.4797607691164485
2M00012833+5644528,5.6623928903825345,8.063276667118387,13.8,8.045272480208608,0.018004186909779563
2M00012835+0005101,4.720630412635905,5.358251716505465,8.011092881462192,8.67168026156925,-3.3134285450637853
2M00012854+7021553,2.3496328208483073,4.314561129029593,9.557964705016328,8.799338621967145,-4.484777492937552
2M00012860+5725373,4.819477976251272,2.842903838880146,4.436008133735436,9.745733540150848,-6.9028297012707025
2M00012905+5709354,3.672823004980846,3.5624276898676324,4.243789163693628,10.072055307925508,-6.509627618057875
2M00012907+7419114,4.528975799036209,8.231050960986554,9.373916628109312,5.531389733790611,2.699661227195943
2M00012942+1508542,6.397348354826482,5.086110558503968,3.8845097521863257,8.11734208247219,-3.0312315239682217
2M00012956+5707016,10.839269140212037,6.856773464877348,1.8993142166725283,3.7594812698932105,3.097292194984137
2M00012957+1412055,6.353309318517436,6.127453966369004,6.878788311182072,5.374621781066944,0.7528321853020605
2M00012984+7052497,1.0568175092136585,8.737122663052277,3.102249075185666,6.738573028831248,1.9985496342210292
2M00013028+1501343,7.870457896950985,3.734781588428791,2.6810872503649743,7.4090636756264745,-3.6742820871976836
2M00013117+7549068,5.445026528424214,8.413262114914613,12.538542051838276,7.251633340267425,1.1616287746471876
2M00013169+6137180,9.571940712948441,8.271577289583249,5.040368511038882,7.5658457916784965,0.7057314979047522
2M00013194+5552459,4.4258837236262645,8.679677709404444,3.0285889398440435,3.2810993738640595,5.398578335540385
2M00013226+5719237,3.5645113342624426,1.6848381530195358,8.05023395010808,4.683338709487478,-2.998500556467942
2M00013313+7537342,3.828247433168228,7.723936420531157,5.518344008305403,7.436307331786441,0.2876290887447155
2M00013362+5549387,4.549880601500485,6.825580328339153,7.609138737711851,8.931811196486738,-2.106230868147585
2M00013385+1532433,11.53453257821093,3.305308269846402,10.577385766307298,2.7420295921131546,0.5632786777332472
2M00013391+5904490,4.8640720569146145,5.795824483757352,5.670388781284695,3.2929036845984254,2.5029207991589266
2M00013398+1521478,7.063175542629623,5.250296261442963,7.7222680726308575,3.346283292889125,1.9040129685538378
2M00013487+5556502,6.123503917247733,7.167491710956097,3.771006596818201,5.7609924378887465,1.4064992730673502
2M00013494+5553289,15.488166189124827,3.6481149493161436,4.504463376522674,4.045804151495393,-0.3976892021792491
2M00013504+7453321,5.445026528424214,1.3517321973937,11.283271387209764,8.9749309555932,-7.6231987581995
2M00013513+0120306,2.8119008303989395,4.668974673811588,3.4157230006046575,4.69161602208178,-0.022641348270191486
2M00013563+0026413,5.546257129579111,10.597521495563491,7.337094598003823,3.561346187602051,7.0361753079614395
2M00013568+5638516,10.568175092136586,2.5935065525228183,5.566279821598113,3.7007103741952863,-1.107203821672468
2M00013573+7028223,8.356030182312482,1.220202619027907,9.741236732,5.804045003530454,-4.583842384502547
2M00013634+7034083,1.4060475241299144,7.273137268409016,7.839832195943671,7.089797221650859,0.18334004675815674
2M00013638+0014094,8.770008211436348,3.23763350523049,8.193886647,2.4157585488167896,0.8218749564137005
2M00013661+6121547,9.24698173938223,4.550986923064245,2.9877981504023037,7.367600037798333,-2.8166131147340883
2M00013695+5630270,2.7039583641088436,6.589322964338534,4.7405220215859245,6.175083363338639,0.41423960099989454
2M00013817+6357049,10.115794542598982,8.205216913820042,1.2145233513869411,3.5771333580216664,4.6280835557983755
2M00013841+7347591,4.797334486366892,4.995103342564523,6.06381583643827,6.963906971639205,-1.9688036290746824
2M00013842+7350554,2.046444636724674,8.601659436937199,5.180387386141105,3.641014909597553,4.960644527339646
2M00013855+6157581,1.415793779957081,7.520029785987088,1.3523527315251311,5.007391050928083,2.5126387350590047
2M00013865+7442397,0.8413951416451947,4.503150149285575,2.745582626594044,3.714458354711546,0.7886917945740288
2M00013867+5602597,6.792036326171843,1.452342040563824,3.102211452733193,6.88677941425433,-5.434437373690506
2M00013885+1601316,9.594006315159337,6.14633399486198,6.793661091,6.493456539488717,-0.3471225446267372
2M00013900+6246301,2.032357010936221,2.689290624027135,3.521875941147275,8.461993173416277,-5.772702549389141
2M00013901+1658396,1.435489433353656,3.926862689468857,12.793281419775916,4.6057480442033745,-0.6788853547345175
2M00013919+7005554,10.864256236170645,9.06467069196641,4.035095152616408,8.919533237701812,0.14513745426459934
2M00013948+7336427,4.265795188015925,6.701813074163437,5.761952036454362,10.543727080111795,-3.8419140059483583
2M00013999+1614433,3.732501577957206,4.575676597880221,5.206441241,8.285844846807366,-3.710168248927145
2M00014000+6132292,8.55066712884683,2.1196018140209416,3.5423878975092236,8.499533239910422,-6.37993142588948
2M00014004+6224150,4.875284901033865,4.326073335076252,10.530903089422129,4.443903032334121,-0.11782969725786874
2M00014022+1714295,4.70977326396953,3.9204396087989877,1.1963264068059658,8.932840178760697,-5.012400569961709
2M00014070+6133479,8.165823713585922,7.894602845815718,7.707230081970916,4.509829702648489,3.384773143167229
2M00014085+6150240,8.472274141405963,5.517912283490889,3.724055312577136,5.936450384585295,-0.4185381010944056
2M00014088+5523206,6.501296903430909,2.1052749490853166,4.367618858356484,8.957094384498625,-6.851819435413308
2M00014119+7028388,2.760577856220345,5.0500792229662155,4.656148853048836,3.228659156560982,1.8214200664052336
2M00014129+7104283,6.30957344480193,5.82354272624963,3.176189045368383,7.181140808147159,-1.357598081897529
2M00014151+1440551,4.677351412871981,9.988402342032916,2.536587863777081,9.768875759923061,0.21952658210985554
2M00014230+1702419,3.235936569296281,2.9040613923833067,2.9668686737135586,8.629596072331333,-5.7255346799480265
2M00014233+6345133,15.34616982799294,7.487188837875757,2.1013220261065215,10.252609417791936,-2.765420579916179
2M00014263+5532476,5.5335010921573655,1.1916461925358153,4.654305851573901,8.080725596738667,-6.889079404202851
2M00014289+2415111,4.355118736855684,9.032114250474576,10.902557869261564,9.584958024262244,-0.5528437737876679
2M00014308+6340538,1.5995580286146693,5.2781853136714805,4.10074856640525,3.419328517910539,1.8588567957609414
2M00014417+1343380,4.216965034285822,9.88260924304312,5.13053670749067,4.7974506697633705,5.08515857327975
2M00014424+7011477,3.8904514499428045,5.9213500734531825,8.963345440236482,7.866533911409422,-1.9451838379562396
2M00014468-7246512,7.063175542629623,2.322851915167049,9.320974792089135,5.832347944899465,-3.509496029732416
2M00014495+5754551,4.786300923226385,1.714131229550581,6.411607097026893,4.6295048865502375,-2.9153736569996562
2M00014549+5724484,0.9977000638225536,5.446786157439781,6.773644517206203,3.6581462786919534,1.7886398787478273
2M00014602+5609024,3.1332857243155856,8.565096105750353,5.815920619878876,3.4902719708800527,5.0748241348703
2M00014645+7450384,8.317637711026709,8.078480848934575,4.28993811182092,6.991514263020187,1.0869665859143876
2M00014650+7009328,11.091748152624008,3.1899707141243376,5.05289630035627,9.983547022137992,-6.793576308013655
2M00014706+5623222,3.9627803425543933,5.338759840133761,2.887271399660646,6.852510747230404,-1.513750907096643
2M00014722+5605347,9.354056741475521,1.9545974935225068,5.698579568,11.696801190761597,-9.742203697239091
2M00014738+1525567,0.6151768727098683,2.765715553660665,7.676488611,8.87170334846807,-6.1059877948074055
2M00014778+6119082,9.204495717531712,6.52899751337399,1.1030176782904957,5.741030708781499,0.7879668045924912
2M00014819+5542230,6.9823240407717115,8.786758491699949,4.59633138181072,4.51601380706385,4.2707446846360995
2M00014858+1603222,9.204495717531712,7.663445448057502,9.755621322891608,9.369884918777712,-1.7064394707202108
2M00014858+1603222,7.780365510398041,6.434180129788701,5.708781370905997,4.2007868660869025,2.2333932637017986
2M00014937+5708063,3.419794425137087,6.970195360322234,8.950663593656145,2.8216469308709042,4.1485484294513295
2M00014955+6127356,1.9230917289101577,3.4886006018108136,4.062295279951579,5.685700184354864,-2.19709958254405
2M00014986+6117091,5.2966344389165805,11.705218933319179,5.310888549097635,7.1328445172169,4.572374416102279
2M00014989+8003031,5.4954087385762485,1.3877024539081229,2.537410903788329,6.290581024135194,-4.902878570227071
2M00015007+7323169,6.622165037017622,7.525444930566329,0.7452880734842342,6.6551635412514445,0.8702813893148846
2M00015091+0131134,2.7669416454115128,4.6608810421919316,6.619803076530562,5.353041809350233,-0.6921607671583017
2M00015093+1526161,3.8815036599064823,9.492228085860267,3.5707016798138844,7.602106547304505,1.8901215385557624
2M00015102+1650371,2.0276827195212817,4.838328561122939,5.260182481069963,8.977725413215566,-4.139396852092627
2M00015180+5555048,2.624218543384442,1.1630411143541441,0.8324680567915077,9.06653936339176,-7.903498249037616
2M00015205+7315215,2.1086281499332884,7.032038003649848,4.693221721738874,6.888929605126419,0.14310839852342916
2M00015227-7220322,9.440608762859236,4.587941054235863,5.7365494571939335,2.1230041986226316,2.464936855613231
2M00015243+5930120,8.994975815300355,7.003357303820245,8.683349017846117,9.623122594722915,-2.61976529090267
2M00015250+1551269,5.834451042737448,4.23480673159617,5.655641238783617,7.160605958311138,-2.925799226714968
2M00015271+5559366,9.72747223776965,8.427890408796543,8.474508282036034,3.4001368786101156,5.027753530186427
2M00015273+5729340,1.7218685749860079,3.4135278718539555,6.856198106749028,7.396693490517376,-3.9831656186634206
2M00015324+5634361,14.288939585111036,4.483346267513309,7.387965262,10.641278815743688,-6.157932548230378
2M00015342+0114481,2.517676927758854,4.872429164936199,5.277693788232156,8.430010401712863,-3.557581236776664
2M00015350+6459174,5.272298614228227,5.932172959093686,8.207877754898558,8.377798444562108,-2.4456254854684225
2M00015353+5521277,3.019951720402016,5.388628879597785,3.172413100158591,9.069040014295698,-3.6804111346979136
2M00015524+5536322,10.641430182243164,6.8742203838185905,1.4363393064424264,9.07886870541444,-2.2046483215958492
2M00015566+5610384,5.308844442309884,5.57230593008577,13.660870560436264,6.88164372551695,-1.3093377954311798
2M00015591+6949468,1.0690548792226577,1.5631729691272658,2.9341187520486756,4.468186223488214,-2.905013254360948
2M00015725+5726512,7.128530301265198,2.3520955467744455,8.20419866872073,6.101479510296536,-3.7493839635220905
2M00015741+5918131,3.451437393358561,2.9657636332806683,5.705710342512207,4.813620908808022,-1.8478572755273537
2M00015747+7336048,9.3110787546783,4.168876024287128,5.374801661813708,2.8710413738182505,1.2978346504688774
2M00015780+1413591,3.899419866765436,7.636745189287395,5.345647907720811,7.816761999292435,-0.1800168100050401
2M00015793+0007429,11.803206356517297,5.58188343823759,4.802236892962392,10.351141387497867,-4.769257949260277
2M00015812+7425157,2.152781734724374,7.79358395827723,7.924420484983169,3.8187959715240116,3.9747879867532183
2M00015855+1719569,5.081594425605605,7.901288222551145,11.94473091205277,9.391593677968533,-1.4903054554173885
2M00015857+1357355,6.576578373554206,5.7338813641143025,5.050455123702926,7.41186208580559,-1.6779807216912879
2M00015887+1639429,4.159106104940223,6.2373459702058405,1.961321888528772,4.140357543452556,2.096988426753285
2M00015905+0052119,7.112135136533288,7.353138626049324,10.34309855930441,9.330213106676313,-1.9770744806269889
2M00015923+5551011,6.011737374832779,4.4136696445180315,5.331407740359415,8.09074664561925,-3.6770770011012184
2M00015923+5551011,5.727960309858292,5.425627431877279,1.4010574992824132,6.1746446295393715,-0.7490171976620923
2M00015934+5710108,0.8184647881347895,3.6965027563615678,9.522947716073562,3.3763602734795013,0.3201424828820665
2M00015943+5556045,1.412537544622754,7.434274837231336,11.064938979157835,9.175073936713442,-1.740799099482106
2M00015949+7416589,3.243396173493493,7.204124846741035,19.92354606,6.980223125903884,0.22390172083715054
2M00015950+1632062,5.649369748123023,8.568093472886597,1.6683918639166233,4.867816390687902,3.700277082198695
2M00015966+1627449,8.790225168308842,5.7201044748000065,10.2391879,3.630495838566449,2.0896086362335575
2M00015968+1549448,5.6623928903825345,8.042345864145108,9.787263704449122,8.400183090957206,-0.35783722681209795
2M00015980+5647492,9.141132414702499,7.692588867760819,8.551313373056077,8.345747161875025,-0.6531582941142053
2M00020080+5817510,6.698846094165265,5.268309549509632,3.4461065387095244,9.255710046973546,-3.9874004974639137
2M00020094+1455366,5.223961889991197,2.953606263524373,5.609439659474983,8.884890395305536,-5.9312841317811635
2M00020100+5640139,5.011872336272725,4.143110195250569,7.999229814566415,7.3137965177961775,-3.170686322545609
2M00020226-7248595,4.6881338214526505,5.025630162484569,1.7400298923579354,5.198740252038668,-0.17311008955409868
2M00020299+5517293,5.7147863667186725,4.357541195013756,3.6420140413085154,2.040883079853517,2.3166581151602386
2M00020302+1405223,5.874893525297769,3.755922598430413,8.371216375494335,6.551133565106033,-2.79521096667562
2M00020308+1607194,2.8444611074479167,8.863813778007156,1.7123025906758655,8.91413668021892,-0.050322902211764386
2M00020308+6234023,4.786300923226385,3.386564259372867,6.7979539857657665,8.102990348912343,-4.716426089539476
2M00020346+7513405,9.375620069258803,7.085879559332549,9.589629902056734,8.089443619410613,-1.0035640600780633
2M00020348+5651433,9.54992586021436,6.145013524548077,4.659242862551806,3.625596973854349,2.5194165506937276
2M00020371+5645019,2.971666031738025,10.270505991121164,7.430150166324422,5.556960140926342,4.713545850194822
2M00020489+1502157,7.798301105232586,6.3921646364327165,5.869712927515205,3.9283117670589216,2.463852869373795
2M00020489+1502157,7.464487584100668,6.609440437979499,5.318472403358356,2.7616425080871996,3.8477979298922995
2M00020499+5643454,5.164163692720711,5.489941263741885,4.351448679364822,9.891377351280907,-4.401436087539022
2M00020505+5855219,2.7669416454115128,5.577818378044169,3.910317054399232,8.834060515498422,-3.2562421374542527
2M00020526+8013092,4.027170343254591,8.491103231773065,6.253423507618998,8.358308387227048,0.13279484454601764
2M00020564+6417239,5.0582466200311424,8.369531649500964,5.860415663758784,9.238881377850262,-0.8693497283492988
2M00020601+1601147,3.5892193464500535,1.6520786436059782,4.335049205464439,3.6616633954401414,-2.009584751834163
2M00020621+7023353,3.548133892335753,4.127696335228749,3.6690090979482126,6.590385088673,-2.462688753444251
2M00020621+7125569,9.72747223776965,3.136871361119075,2.5855918366698627,5.025043498754046,-1.8881721376349714
2M00020623+0115360,2.338837238659356,3.495846266210469,10.69116138,4.303906766040589,-0.8080604998301197
2M00020653-7342355,8.128305161640995,5.49824853973752,4.428746838630315,6.06051191834054,-0.5622633786030198
2M00020656+1509091,3.111716337106017,4.922276522668996,12.591213323561934,7.34326414588757,-2.420987623218574
2M00020656+1509091,7.9983425500702845,9.980981901726675,5.754722783297409,8.492576740030133,1.4884051616965426
2M00020670-7349397,5.675446054085471,5.1529384135453045,2.469607002076636,9.624816924049819,-4.4718785105045145
2M00020691+7348458,8.03526122185617,5.563934137719172,1.3738512545070969,7.370045352907767,-1.8061112151885954
2M00020710+5801078,4.56036915951296,3.174326551811087,9.13617006458958,6.307952511052167,-3.1336259592410802
2M00020714+7326184,4.197589839910078,2.6713151467844325,5.218402932923983,8.795661426670575,-6.124346279886143
2M00020741+5548536,7.979946872679768,8.579739206668242,10.695543683190827,7.478349360419023,1.1013898462492184
2M00020763-7246392,17.57923613958693,8.923004375429995,6.184039519966277,5.308401304034147,3.614603071395848
2M00020838+7530422,1.6481623915255086,4.849673394780992,1.921194249256995,4.729215376927177,0.1204580178538146
2M00020889+1344248,6.471426157485831,8.35040571844653,5.206167651570003,8.251730329496697,0.09867538894983241
2M00020908+5643507,3.758374042884443,4.757996160464407,2.389604762061865,6.061191758101568,-1.3031955976371608
2M00020921+7129389,4.2559841313374305,3.1258779301536888,1.1938041018192165,4.865518637697139,-1.7396407075434506
2M00020928+7017209,6.902398038402419,3.1409633912708492,4.9595743206670635,5.678573724534317,-2.537610333263468
2M00020961+0006286,2.7861211686297693,2.469476473458833,6.052941065616925,8.911031288132207,-6.441554814673374
2M00020972+1612294,11.040786199020735,6.075927067700301,9.759700480930585,3.806264060967886,2.2696630067324155
2M00020972+1612294,5.9292532458,4.966780126888783,8.016989178802133,9.338603067137996,-4.371822940249213
2M00020976+1601393,7.464487584100668,7.207791703431704,2.121199338157226,4.583854502984485,2.6239372004472195
2M00021043+1545586,1.6405897731995387,6.743356328836877,5.975418270683515,6.0563973067636185,0.6869590220732587
2M00021049-0001175,4.027170343254591,5.984042006057581,3.7549440906454974,2.2978623448323434,3.6861796612252373
2M00021071+7057213,15.417004529495584,5.943043967601055,4.587187281521935,8.40371404165402,-2.460670074052965
2M00021129+1709406,12.618275345906707,8.047554767866352,7.160443748728755,8.711078029735972,-0.6635232618696207
2M00021134+6327509,4.466835921509631,7.763755713160815,24.20020111,6.037606851973337,1.726148861187478
2M00021141+7026536,17.5388050184176,5.670062510308893,7.411359052333302,8.764058100415177,-3.0939955901062843
2M00021166+5540382,3.5075187395256795,5.366505052584392,8.532225169022873,6.7609589927452625,-1.3944539401608704
2M00021175+7341483,2.454708915685031,2.8347004765475794,5.806318567224509,7.2004134748609605,-4.365712998313381
2M00021279+5639460,1.9408858775927773,5.925417777760168,4.713744148956235,6.60978687224064,-0.6843690944804726
2M00021286+8018200,2.6363313858253785,9.258292782391624,7.491792152468916,3.673529300183864,5.5847634822077605
2M00021313+7315409,5.997910762555094,5.026266336208088,5.432697769686302,7.220948324696982,-2.1946819884888944
2M00021337+6446212,5.520774392807573,4.936526179488551,8.944320806660508,8.159327457791353,-3.2228012783028017
2M00021345-7321139,9.638290236239705,6.229971008652901,3.243996684035217,3.2707743074934426,2.959196701159459
2M00021363+5557476,5.623413251903491,5.58924729451356,12.95778006289216,9.524498398692812,-3.935251104179252
2M00021382+1617143,6.367955209079156,7.796564931909377,3.653574551125419,8.734756479707292,-0.9381915477979144
2M00021397+1446191,6.0394862937638,6.573859659393066,0.9007435584970472,6.881725411689787,-0.30786575229672053
2M00021424+5709578,8.184647881347896,5.706870686411773,3.728687851069117,6.662288683553074,-0.9554179971413008
2M00021473+1554235,0.8729713683881113,5.5672112520704955,7.166229019122627,6.482195705307499,-0.9149844532370031
2M00021485+0015420,4.130475019901614,1.129786891292747,4.004842798616633,6.377817904168073,-5.248031012875327
2M00021583-7237458,8.413951416451948,6.67177805936631,7.07652642869033,8.63343136989791,-1.9616533105315996
2M00021586+5619187,4.385306977749856,3.2261625473554307,0.8401373994683775,5.176547963405412,-1.950385416049981
2M00021674+7434406,4.8640720569146145,5.813283036798277,7.532305911822703,2.934721344999879,2.8785616917983976
2M00021687+5709243,7.244359600749898,8.254348774422398,3.4540461771420627,9.150417887705917,-0.8960691132835183
2M00021761+6235254,2.7478941531023975,6.053658343263598,9.083498577739237,6.153738239368835,-0.10007989610523627
2M00021763+7009028,6.745280276979223,4.467025212127654,9.135489840297046,4.316251918290269,0.1507732938373847
2M00021824+7515204,5.9703528658383656,5.524517279173967,13.8,5.65637748334431,-0.1318602041703434
2M00021848+5640283,6.486344335482381,6.087308390125538,8.197844141095555,6.10697554045764,-0.019667150332101535
2M00021854+5556036,6.095368972401694,2.395251710721976,3.799664541265073,7.259269679908742,-4.864017969186767
2M00021854+5556036,6.137620051647939,2.1405704278181856,4.152785432666121,2.6742412675694593,-0.5336708397512737
2M00021914-7308084,5.649369748123023,5.175598995612205,10.44981044,8.184387985106312,-3.008788989494107
2M00021917+0142107,5.0582466200311424,8.371877507055018,4.749406293310653,2.9161878063983577,5.45568970065666
2M00021924+8042277,6.516283940608428,2.4547395065094184,4.219667534814017,10.445094978968193,-7.990355472458774
2M00021937+1545415,1.0,2.4427616720641243,8.717641880148811,5.587747922972289,-3.1449862509081647
2M00021937+1545415,5.861381645140285,2.9188155460708876,5.259191296744318,4.433147796037194,-1.5143322499663068
2M00021937-7326142,2.660725059798809,5.848640652199902,2.236230353312283,3.580332293951466,2.2683083582484356
2M00021957+7539130,4.285485203974396,5.492324138885836,1.0131056223053512,9.438042807377549,-3.945718668491713
2M00021963-7223290,5.223961889991197,7.835571424029436,6.3986399585770775,6.009932367127602,1.8256390569018341
2M00021973+6159021,5.152286445817567,7.117251437947676,4.636133340803439,9.109684155357638,-1.9924327174099616
2M00022002+5546360,1.0185913880541169,2.1940275293886686,2.68612834204628,9.256237054540234,-7.062209525151566
2M00022079+7313426,3.5645113342624426,3.061992973509177,8.13997499757369,5.918366119934376,-2.856373146425199
2M00022136-7323365,5.176068319505676,5.854235596501501,7.120653562159311,5.064222888160322,0.7900127083411785
2M00022188+0014554,2.8183829312644546,5.701184255780857,15.15660658752286,3.750645988037676,1.9505382677431813
2M00022193+5507394,2.0137242498623875,3.8176282766754084,5.258655080598954,8.765303155791479,-4.94767487911607
