APOGEE_index,actual_age,apokasc3_predicted_age,apok2_predicted_age,apokasc3_apok2_diff
548865,7.111,7.441229824376106,5.781723426318169,1.6595063980579372
549103,8.2796,7.4712589688837525,6.069911528670787,1.401347440212965
548916,15.3339,9.619588304668666,21.16778291580677,-11.548194611138106
548789,8.9574,7.299303666651249,5.675442989355326,1.623860677295923
549337,4.087,6.884781675481796,3.3020796644032,3.582702011078596
549250,7.0728,6.068756135362387,3.0467100394695996,3.022046095892787
549098,8.1548,9.571123025643825,21.395156853461266,-11.824033827817441
548448,0.3844,9.725301251631976,26.38991104416847,-16.664609792536496
548266,9.7941,9.710408867615461,14.8942188814044,-5.183810013788939
548027,0.4171,1.9980254100993275,2.665440454351902,-0.6674150442525746
548832,10.2912,10.286787988507747,23.5941578553915,-13.307369866883754
548368,2.0952,3.402896916550398,2.1216431622996925,1.2812537542507054
548936,6.9142,7.912392916578054,11.098740781795978,-3.1863478652179245
548818,6.3324,7.457848007887602,5.488216782027483,1.9696312258601187
548781,0.4521,1.4600915495350957,3.3375168777912854,-1.8774253282561897
547861,0.5613,1.2769751246139407,4.385970107719302,-3.1089949831053616
547491,3.285,4.5105402866095305,4.053103978461027,0.45743630814850356
547378,7.0211,7.530752100849152,4.700767250409722,2.8299848504394296
547855,4.526,10.84683121279478,3.2578472308784723,7.588983981916309
548321,8.7868,9.874562786257266,29.521620645618437,-19.64705785936117
548387,2.6483,2.7637859463572503,6.21335935279727,-3.44957340644002
548308,7.683,7.827737173050642,10.534742041397095,-2.707004868346453
548185,27.6381,8.347971527945996,18.003584657692908,-9.655613129746913
548202,5.7819,9.17935837495923,23.502479933452605,-14.323121558493375
547827,6.1997,6.5416537756204605,4.185275782129168,2.356377993491292
547795,3.0725,6.996880488842725,8.898143459075689,-1.9012629702329633
547715,7.2917,9.425103707778455,26.587647189617158,-17.162543481838703
547793,5.3305,7.382631961834431,12.754220508778095,-5.371588546943665
557193,12.9183,14.051669453608989,4.899033267045021,9.152636186563967
557663,5.4137,8.321560788327455,3.4771809492230417,4.844379839104413
557627,1.937,8.189768963831662,3.9538095591902733,4.235959404641389
557717,1.386,1.239646326497197,3.6099126608043908,-2.3702663343071935
558286,3.4369,4.5678104091882705,3.2984481366723775,1.269362272515893
558446,10.9559,8.333230785655974,5.794184876811505,2.5390459088444697
557819,2.5766,7.566593206143379,8.968359994053841,-1.4017667879104625
558171,1.7376,2.3409302216514947,3.9709167872697115,-1.6299865656182169
558810,1.5522,2.5159940334677695,3.03959629278481,-0.5236022593170406
558763,6.6241,9.381071033066512,16.318510298073292,-6.93743926500678
558787,1.6737,2.065063155385852,3.033131106099486,-0.968067950713634
558923,1.4206,4.710532102739811,7.403445955270529,-2.692913852530718
558841,7.213,8.747346260350943,9.474612398529052,-0.7272661381781091
558389,1.8649,3.072000380024314,6.99665944186449,-3.924659061840176
558685,0.6113,8.561709958201646,11.019495148479939,-2.457785190278292
558860,4.7024,4.471784452360868,3.4575981699585916,1.0141862824022767
558514,5.2851,5.462799295717478,5.386248802471161,0.0765504932463168
558638,1.6535,1.598095435680449,3.0730621637284754,-1.4749667280480263
553561,1.6216,1.9035677786663174,2.817029689478874,-0.9134619108125568
553417,3.0741,4.457060915574432,3.030210836389661,1.4268500791847707
554022,7.3352,8.781982397156954,15.612789533042907,-6.830807135885953
554273,5.3297,9.417550783324241,29.21199390256405,-19.79444311923981
554352,2.6632,4.585012996584177,2.9048040034353733,1.6802089931488036
554003,10.3878,9.100653402721882,13.810483287620544,-4.709829884898662
554146,6.6435,4.251625161463022,5.49921955575943,-1.2475943942964074
554074,1.5338,1.869868466949463,2.4759524523496625,-0.6060839854001996
555532,10.2159,9.68545738799572,23.1867595259428,-13.50130213794708
555443,15.1923,12.114556046283244,5.550879226076603,6.563676820206641
556340,8.3195,5.199786052912474,3.4959279492795465,1.7038581036329274
556419,19.3482,7.28994620565176,4.581142341515422,2.708803864136338
556050,0.7959,1.509235862714052,3.2928636384755374,-1.7836277757614853
556342,7.9679,6.220341287827492,6.038431289488077,0.1819099983394148
556287,1.5834,3.6074266113460065,2.9326894588440657,0.6747371525019408
556043,0.9548,2.353756195525825,2.523794833821058,-0.17003863829523302
556240,5.6483,5.312525844186545,3.6399190590530632,1.6726067851334814
556273,7.6657,9.514893690222502,20.14431557650566,-10.62942188628316
555210,1.0147,1.2961860900297761,4.029591637149453,-2.733405547119677
555177,7.7412,9.410936287862063,17.26581849642992,-7.854882208567856
554826,0.8989,1.9673481430202722,2.846637153339386,-0.8792890103191138
554727,12.8559,9.692508145040273,26.570243385314942,-16.877735240274667
555120,2.7026,3.997611563506722,9.791244989347458,-5.793633425840736
555023,7.7564,6.213190797185898,5.04505608433485,1.1681347128510478
555083,4.2197,2.907518681958318,5.975353580403328,-3.0678348984450103
555508,5.7725,6.613159848511219,4.627349033671617,1.9858108148396019
555835,2.961,4.007695738318563,2.360119607283175,1.6475761310353878
556026,1.43,1.3925414301842451,3.901726166895032,-2.509184736710787
555834,6.7959,4.638973246863484,4.380054330673814,0.25891891618967033
555399,4.3714,6.4439685083627705,5.384605239450932,1.0593632689118389
555796,5.494,7.443219830417633,4.743383241453767,2.6998365889638665
553353,2.141,10.116462834835053,28.739140005111693,-18.62267717027664
553617,3.1502,3.3905349080353977,5.19834895593524,-1.807814047899842
552847,11.6495,9.130882014423609,10.319316305315494,-1.1884342908918857
553224,10.3798,7.704009772217273,10.835017155826092,-3.131007383608819
553975,2.1457,2.1546977050602436,3.959264870300889,-1.8045671652406452
553731,5.4572,7.491658280521631,3.8856778063327075,3.6059804741889234
552535,16.1511,8.295110971802472,14.780433928692341,-6.485322956889869
552667,11.6561,6.611022283405066,13.125481448328495,-6.514459164923429
552093,1.3143,4.501608588919043,5.629030122774839,-1.127421533855796
552287,2.4653,5.554380400246382,5.449030810189247,0.10534959005713507
552682,6.5058,5.23937037590146,6.151792811840773,-0.9124224359393125
552500,4.4207,5.6247532428503035,6.721182998853922,-1.0964297560036185
553237,4.951,5.846705988782644,11.554050897967816,-5.707344909185172
552789,2.3581,2.0340751685768366,4.625355236586929,-2.591280068010092
553086,5.9896,5.566584059804678,6.0743015566527845,-0.5077174968481062
553309,5.0994,7.12289826298356,11.184826623451709,-4.061928360468149
553056,1.8584,1.4352873373612762,4.3489811912029985,-2.913693853841722
554600,2.8774,2.9205202102929353,3.5637045105546714,-0.6431843002617361
554680,5.484,4.940531775212288,4.942749827080965,-0.0022180518686765183
554200,1.7943,2.1231696404099463,2.798689789134264,-0.6755201487243179
554236,6.1625,5.750359251379967,3.682992016607523,2.067367234772444
554368,7.58,8.526187883770465,13.795550076985359,-5.269362193214894
555021,6.5715,4.86858798264563,4.474090281459689,0.39449770118594163
555163,4.6946,2.7661022737294436,2.491852378991246,0.2742498947381975
554853,1.2753,1.497153808155656,3.4916545687794684,-1.9945007606238125
554880,2.9853,2.461845397505164,2.2654575511381028,0.1963878463670614
555190,8.8173,10.233625898623467,24.359328009581567,-14.1257021109581
554869,2.9541,3.754999965289235,4.4629072873681785,-0.7079073220789436
554627,3.6607,7.445892807465792,4.4283008956700565,3.0175919117957353
555052,3.3135,2.876573271480203,2.2066427242800595,0.6699305472001433
554859,0.8772,1.4804899863168597,3.0599559442788364,-1.5794659579619768
554045,3.4843,3.180470290222764,3.269148913782835,-0.08867862356007095
553701,3.4388,3.6253652443528175,4.765071507766843,-1.1397062634140251
553488,4.7522,5.683298614025116,3.9774257167607545,1.7058728972643613
554006,3.6062,4.999501743221283,6.1923038990736,-1.1928021558523172
553745,10.0467,8.318282410848141,6.945931784927845,1.372350625920296
553536,4.0612,3.1156285795927046,2.643272183650732,0.47235639594197254
553818,10.7393,9.06550401699543,16.574325224769115,-7.508821207773686
553656,10.0592,9.76568810929656,25.591585009717942,-15.825896900421382
554657,16.0893,11.53028980590105,22.27258154540062,-10.742291739499569
554778,2.7488,2.2220848095551133,2.682853298833966,-0.46076848927885283
554554,0.594,4.11365539470613,5.700428296744823,-1.5867729020386934
554768,7.9094,8.90872746834755,11.194775487184524,-2.286048018836974
554137,7.6291,6.138232542067766,6.526336211532354,-0.38810366946458785
553944,1.8284,2.6620535947144033,4.104176911944151,-1.4421233172297478
553910,5.7816,5.969660016810894,2.9865394772529603,2.983120539557934
554308,33.755,9.245166801595687,28.155725291347505,-18.910558489751818
554333,9.9447,9.251082578641176,6.337723648881912,2.913358929759264
556744,2.1655,2.2243057776108386,3.8527450143814086,-1.62843923677057
556553,5.2681,6.3143719894766805,6.1493367991089825,0.1650351903676981
556733,2.9005,5.950427179992199,31.27853702287674,-25.32810984288454
556775,9.7252,9.977962613654137,27.175692808413505,-17.197730194759366
556755,9.6497,9.739251123994588,26.58196179134846,-16.84271066735387
556932,3.794,7.48467517901659,25.904463884568216,-18.419788705551625
556746,4.7058,5.499021838277578,9.346559709066153,-3.8475378707885746
556503,3.0511,3.867682307678461,3.852710020136833,0.014972287541628049
556345,10.7314,7.863413222157955,6.07580747564435,1.7876057465136048
556719,2.6966,3.4479350925564765,2.5909916571110485,0.856943435445428
556616,10.4986,10.289889645051955,7.723810099035501,2.5660795460164545
557189,5.376,5.6206554168105125,3.743689242205024,1.8769661746054886
557390,4.0709,2.5366593013644216,3.414273545461893,-0.8776142440974715
557007,1.6071,7.175884798407554,31.75186917500496,-24.575984376597404
556979,3.5993,7.60265827460289,3.0405495943307876,4.562108680272102
557064,4.1425,5.630797332125902,11.233063856649398,-5.602266524523496
556893,0.8747,1.9593728088721634,4.0973579917699094,-2.1379851828977463
557322,11.6156,9.327672148793935,25.084735370135306,-15.75706322134137
556316,4.1394,5.380698132044077,4.601868266102672,0.7788298659414048
556214,4.7035,3.5347980980604885,5.325345985686779,-1.7905478876262904
556022,1.2712,2.8648496163100003,2.4790993097931144,0.3857503065168859
556029,5.1793,4.912631447249651,4.186131099790335,0.7265003474593161
556146,1.6727,7.612358679199219,3.6895088198035957,3.9228498593956234
556114,3.5675,2.6391440292656423,7.577868934983015,-4.938724905717373
556545,3.9118,2.762340684056282,4.867366100272537,-2.1050254162162547
556102,5.3423,5.445324336451292,3.6139407899737357,1.8313835464775563
555816,0.5943,2.635563534808159,5.52444457372427,-2.888881038916111
555783,9.4303,6.704004324191809,5.083497845238447,1.620506478953362
556196,7.8192,5.633010134857893,6.824779377257824,-1.1917692423999302
556169,2.1223,2.899119480022788,4.545374724134803,-1.6462552441120146
556187,4.2539,3.9300645061522723,5.654698984408379,-1.7246344782561063
556743,2.9259,1.7451492709010838,4.12845271102488,-2.3833034401237962
556654,3.0722,4.536339501804114,8.694079770970344,-4.15774026916623
556730,2.5925,3.7941763137102127,4.882017024001479,-1.0878407102912666
556988,2.9991,3.342216604837775,2.9857859345197677,0.35643067031800735
557038,3.8287,3.124251453074813,5.305981920450926,-2.1817304673761133
556276,0.8854,2.0357901781797407,3.825955462065339,-1.7901652838855981
556706,3.1353,3.262383651450276,5.126469611102342,-1.864085959652066
556684,8.5659,7.718210436666012,4.275272813853621,3.4429376228123907
557713,1.6786,3.3497838186085223,2.351832824358344,0.9979509942501781
557854,7.0696,6.51824320923686,4.6960179481834174,1.8222252610534424
557763,6.7198,6.597014087301493,3.622579702484608,2.974434384816885
557810,1.7363,1.8935288047537207,2.6125819395393135,-0.7190531347855929
557599,3.232,2.989131092682481,2.920589032307267,0.0685420603752136
557772,4.4869,2.0096800974458455,5.696683912575245,-3.6870038151293993
557934,8.2952,4.8088974248170855,12.837667784392833,-8.028770359575748
558098,0.6807,5.519742513728142,10.019643091893196,-4.499900578165054
557418,9.5804,8.342297794425487,8.704362829738855,-0.36206503531336764
557666,7.5,9.099146900492906,16.9688620028615,-7.869715102368593
557547,1.3551,1.8069033226847648,5.248505623447895,-3.44160230076313
557574,5.6056,4.644348654448986,3.2959489643722772,1.3483996900767083
557567,1.3519,3.137711989250779,3.2117650599092245,-0.07405307065844546
557450,3.5764,4.712725367018581,5.240863463670015,-0.5281380966514346
558386,1.1342,4.024250057333708,2.591348306787014,1.4329017505466939
558324,1.768,2.8543134325057267,6.671379189974069,-3.8170657574683426
558045,4.7529,10.268080065357685,26.778326162409783,-16.510246097052097
557962,9.5659,8.397988218480348,13.084759812390804,-4.686771593910455
558517,7.6897,6.435046142470837,9.468124465584754,-3.0330783231139176
558242,6.2321,4.6020231156349185,10.016477279233932,-5.4144541635990135
558467,2.3584,2.968676665109396,2.7274441317468883,0.2412325333625076
557939,6.0765,6.520698638731242,7.229242856061458,-0.7085442173302168
558050,2.3654,2.4143975761413574,3.0401308298707006,-0.6257332537293432
557866,5.6226,5.642939168518781,3.664854499644041,1.9780846688747404
558244,9.1355,9.594053004401923,26.50909677529335,-16.91504377089143
558206,1.295,1.4723800701364875,3.7001173250466586,-2.227737254910171
558279,5.702,9.003232342010737,17.7134147146225,-8.710182372611762
558104,10.3506,9.957285681009292,20.259092032814024,-10.301806351804732
557224,1.2702,2.779699579077959,2.6879449614197015,0.09175461765825732
557036,8.8195,7.010139808112383,10.776693414866925,-3.7665536067545418
557238,4.3096,5.308935434693098,3.1822754100054502,2.126660024687648
557466,7.6985,9.219621003055572,6.068118073636294,3.1515029294192782
557279,2.0756,2.1418937483981253,4.729249357688427,-2.5873556092903014
557476,3.7748,3.6724071324795484,3.6831710704922678,-0.010763938012719354
557443,6.0278,7.652084145641327,13.303954428613185,-5.651870282971858
557593,6.7818,6.4296564455688,3.6594231012672185,2.7702333443015816
557651,6.6003,6.537265497350693,8.819524805974961,-2.282259308624268
557544,8.2771,9.060986260020734,7.466628063851595,1.5943581961691384
557577,5.175,5.310169565051794,5.894140687304735,-0.5839711222529411
555551,2.858,7.589803722095489,5.575318040013313,2.014485682082176
555647,7.0726,7.825520870894193,6.498091773498058,1.3274290973961351
555789,3.2638,3.944785709989071,8.365574216204882,-4.4207885062158105
555473,5.2647,5.528393674224615,3.933521354278922,1.5948723199456931
555466,7.0879,6.748356613004208,3.1489608891695737,3.599395723834634
555455,11.6194,10.600940653860569,23.96416366803646,-13.36322301417589
555956,6.7024,3.463084975889325,2.7526612760066986,0.7104236998826265
555897,3.6501,2.630504241898656,2.6485668128550053,-0.018062570956349333
555426,6.8293,8.33063887860775,5.33541441308856,2.9952244655191906
555100,7.5259,5.9761211208343505,5.02084648270011,0.9552746381342407
555148,4.6739,5.165007022941112,10.578003093016148,-5.412996070075036
555277,2.8082,2.2270316834539177,4.025123455354572,-1.798091771900654
555710,5.4843,5.745205765628815,7.327801229721308,-1.5825954640924929
555348,13.0545,9.349492809998988,27.702416845965384,-18.352924035966396
555415,1.8792,3.6543468944728374,4.049902588319778,-0.39555569384694067
556208,0.8723,1.4186727990835906,3.6810480863213537,-2.262375287237763
555782,0.5154,1.4373137957409023,3.3684608301758767,-1.9311470344349744
555964,3.124,4.335142717185616,4.610791798469424,-0.2756490812838077
555865,2.0484,4.728948990422487,6.65810878919363,-1.9291597987711429
556262,2.4008,4.608421521636844,9.613284674745797,-5.004863153108953
556252,1.0787,1.555195699636638,4.129665261599421,-2.5744695619627835
556255,8.5918,7.568709191465378,10.100463466215134,-2.5317542747497557
556223,0.9328,9.312936655640602,29.859914673829078,-20.546978018188476
556107,2.9747,2.8062234667539596,3.3285799309641124,-0.5223564642101528
555175,4.8846,5.0384205923259255,10.189920420098305,-5.15149982777238
554902,4.361,3.244278212544322,4.579754236480594,-1.3354760239362715
555340,7.3922,7.54715215356946,10.820019789075852,-3.272867635506392
554697,1.7576,4.53050246180892,7.857008108925819,-3.326505647116899
554478,9.89,10.122727971088887,22.00970244719982,-11.886974476110934
555041,15.9556,5.9868701862931255,5.041232379877568,0.945637806415558
555044,2.2346,2.173820018389821,3.3467681895822285,-1.1729481711924077
555628,4.0059,4.395367520481348,4.7105953839987516,-0.3152278635174035
555514,3.2305,2.7058582235991953,3.04888755633831,-0.34302933273911496
555398,4.1701,4.878012515947223,7.753004047572612,-2.8749915316253896
555978,5.1032,5.070570971292257,5.429419452291727,-0.35884848099946964
555919,4.7874,4.77243138063848,4.197720610356331,0.5747107702821488
555076,8.3584,9.91019625903368,25.994963666939736,-16.084767407906057
555141,2.0767,2.9371229380130766,3.5376985376983883,-0.6005755996853117
555289,2.1601,5.023938224208355,2.830664030402899,2.1932741938054563
555779,6.2492,6.953316153770685,9.301229331117868,-2.3479131773471833
555438,2.8599,4.494068204069137,4.415013581004739,0.07905462306439848
556309,2.0388,3.2334976522654295,3.6815438381195067,-0.4480461858540772
556834,2.8931,3.6719956584870816,7.950789184963703,-4.278793526476622
556855,6.9263,6.9816539097905155,15.317698232710361,-8.336044322919847
557304,4.6004,8.572669572365283,5.425276133733988,3.147393438631296
557243,11.8421,10.115936754691601,22.89493318862915,-12.778996433937548
557075,1.139,1.7360771588042379,2.722502361175418,-0.9864252023711801
557185,9.4934,9.701724462586641,21.000538422131537,-11.298813959544896
557233,7.4031,9.642629681771993,27.420325907492636,-17.777696225720643
557372,1.1988,1.6560435717478394,4.8751479454100135,-3.219104373662174
557614,6.2046,7.253373720645905,5.443666192495823,1.8097075281500814
557405,6.1006,9.8883131914258,22.49317593140602,-12.604862739980222
557289,4.2511,3.627100084027648,4.324737178561091,-0.6976370945334431
557475,0.7526,2.154863198675215,6.480079069340229,-4.325215870665014
556918,13.296,8.113480344182253,2.486380737233162,5.627099606949091
557281,6.0204,4.934821880972385,9.553788043355942,-4.618966162383557
556991,2.6027,3.0103157334923742,4.443702445945144,-1.4333867124527697
557166,4.1754,4.41192650539577,9.98264367710352,-5.5707171717077495
557226,3.6613,4.467901549306512,3.048256201842427,1.4196453474640847
557248,5.6192,7.002113878118992,12.224182516264916,-5.222068638145924
556165,2.2369,2.1738827164113523,5.536560164433718,-3.3626774480223656
556246,1.3476,1.7978675171166658,3.139867926335335,-1.342000409218669
556690,5.2575,9.592803126633168,23.16167798438072,-13.568874857747552
556640,3.7743,5.184183285731077,2.5248744062662123,2.6593088794648647
556333,1.3278,5.526419415593147,23.805999014353752,-18.279579598760606
556211,0.4457,1.4671910069033502,6.293894524025917,-4.826703517122566
556266,4.8883,7.718593040406704,22.832666762781145,-15.11407372237444
556482,7.5064,8.233587590414286,4.336647178083658,3.896940412330628
556408,1.6074,1.30646812813282,3.324201276111603,-2.017733147978783
555965,7.4511,7.525903648263216,10.64967597180605,-3.123772323542833
555655,2.5044,5.112572230106593,3.4653803067147733,1.6471919233918193
556231,22.8503,18.155811954545975,5.306266540306806,12.849545414239168
556551,8.7078,8.828084398198127,8.18935953117013,0.6387248670279977
556662,2.2889,3.6759278451025486,2.994407349908352,0.6815204951941967
557069,5.6172,6.292081822156906,3.7227166081935166,2.569365213963389
556975,9.0442,9.60466734201908,23.920766138863563,-14.316098796844482
556971,1.6482,7.346016317260266,8.913534511077405,-1.567518193817139
556579,6.349,6.09638992382884,3.2458132934063673,2.850576630422473
561178,1.0866,2.5164209632515906,6.70774520893693,-4.1913242456853395
559040,6.6022,4.46641166934371,4.3265364659696814,0.1398752033740287
559042,5.1395,2.5879806939840315,3.2339120424449446,-0.645931348460913
559232,29.529,11.341039764761925,4.256678330379724,7.084361434382201
560920,3.0457,1.9344658011049032,4.506010864886641,-2.571545063781738
560683,3.5388,4.069892175677419,4.2970987241953615,-0.22720654851794286
560813,2.0346,4.696202542823553,8.85216160494089,-4.155959062117338
560882,5.7933,6.527058259445429,4.028541226574778,2.4985170328706507
560311,3.8657,5.367037545436621,8.63021002548337,-3.263172480046749
560377,2.3289,2.0367848895817997,5.2307489605128765,-3.193964070931077
562504,8.7813,3.020823630282283,2.8944045888036487,0.12641904147863414
562727,5.3289,5.964512946671247,5.054502197420597,0.9100107492506506
562631,10.4125,9.381190013498069,4.410317645001411,4.970872368496657
562557,6.4118,7.054531173831224,11.409599322259426,-4.355068148428202
562637,1.6547,2.6844601178973915,6.862097822910547,-4.177637705013156
561992,6.4463,6.021189041948318,12.463828935492039,-6.442639893543721
561965,5.5262,9.053207622689008,19.387857822740077,-10.334650200051069
561964,3.0811,6.069719060325623,4.337593480780721,1.7321255795449018
561874,3.5851,4.095833409181237,3.3269596974402664,0.7688737117409707
561894,1.9069,7.712099275088311,23.0957441617012,-15.383644886612892
561412,10.175,9.310676610678435,14.758351393890381,-5.447674783211946
561556,2.0432,2.3075349224343897,2.7801999967753885,-0.4726650743409988
561753,8.0453,5.024235092049837,5.838802538645267,-0.8145674465954302
562199,2.7561,4.750936749145389,6.0438845592677595,-1.2929478101223708
562183,3.8875,1.2558959039658308,4.147377598491311,-2.8914816945254804
562427,8.5673,9.345100449067354,16.513646371150017,-7.168545922082663
562087,1.6426,3.208704813221097,4.53590207374692,-1.3271972605258227
562164,1.5669,2.12796385191679,3.058965898776054,-0.9310020468592644
562149,21.4705,3.581770580935478,3.2882895990908145,0.29348098184466354
562241,11.394,9.984022450339793,23.520236013150214,-13.53621356281042
563214,5.3057,5.323333233386278,3.2087409739404915,2.1145922594457867
563556,0.5467,1.2744257938966155,4.784289472031594,-3.509863678134978
563083,0.9201,3.340326040774584,3.2486609500586985,0.09166509071588536
562928,1.7359,2.155365220275521,4.095120109829306,-1.939754889553785
563126,1.0987,2.1640147768691183,3.283317208555341,-1.1193024316862226
563203,1.6012,2.9034663484364747,6.735241936612129,-3.831775588175655
563139,9.1882,10.088339126944541,25.84196183080673,-15.75362270386219
